player.x player.y time target.x target.y target.r insideTarget?
439 522 1341323584660 437 517 12 0
439 522 1341323584690 437 517 12 0
439 522 1341323584720 437 517 12 0
439 521 1341323584750 437 517 12 0
439 521 1341323584780 437 517 12 0
439 521 1341323584810 437 517 12 0
440 521 1341323584840 437 517 12 0
440 521 1341323584870 437 517 12 0
440 521 1341323584900 437 517 12 0
440 520 1341323584930 437 517 12 0
440 520 1341323584960 437 517 12 0
440 520 1341323584990 437 517 12 0
440 520 1341323585020 437 517 12 0
439 520 1341323585050 437 517 12 0
439 520 1341323585080 437 517 12 0
439 520 1341323585110 437 517 12 0
439 520 1341323585140 437 517 12 0
439 519 1341323585170 437 517 12 0
439 519 1341323585200 437 517 12 0
439 519 1341323585230 437 517 12 0
438 519 1341323585260 437 517 12 1
438 519 1341323585290 437 517 12 1
438 519 1341323585320 437 517 12 1
438 519 1341323585350 437 517 12 1
438 518 1341323585380 437 517 12 1
438 518 1341323585410 437 517 12 1
438 518 1341323585440 437 517 12 1
438 518 1341323585470 437 517 12 1
438 518 1341323585500 437 517 12 1
438 518 1341323585530 437 517 12 1
438 518 1341323585560 437 517 12 1
438 518 1341323585590 437 517 12 1
438 518 1341323585620 437 517 12 1
438 518 1341323585650 437 517 12 1
438 519 1341323585680 437 517 12 1
438 519 1341323585710 437 517 12 1
438 519 1341323585740 437 517 12 1
438 520 1341323585770 437 517 12 0
438 520 1341323585800 437 517 12 0
438 520 1341323585830 437 517 12 0
438 520 1341323585860 437 517 12 0
438 520 1341323585890 437 517 12 0
438 520 1341323585920 437 517 12 0
438 520 1341323585950 437 517 12 0
438 520 1341323585980 437 517 12 0
438 520 1341323586010 437 517 12 0
438 520 1341323586040 437 517 12 0
438 520 1341323586070 437 517 12 0
438 520 1341323586100 437 517 12 0
438 520 1341323586130 437 517 12 0
438 520 1341323586160 437 517 12 0
438 520 1341323586190 437 517 12 0
438 520 1341323586220 437 517 12 0
438 520 1341323586250 437 517 12 0
438 520 1341323586280 437 517 12 0
438 520 1341323586310 437 517 12 0
438 520 1341323586340 437 517 12 0
438 520 1341323586370 437 517 12 0
438 520 1341323586400 437 517 12 0
438 520 1341323586430 437 517 12 0
438 519 1341323586460 437 517 12 1
438 519 1341323586490 437 517 12 1
437 519 1341323586520 437 517 12 1
437 519 1341323586550 437 517 12 1
437 519 1341323586580 437 517 12 1
437 518 1341323586610 437 517 12 1
437 518 1341323586640 437 517 12 1
436 518 1341323586670 437 517 12 1
436 518 1341323586700 437 517 12 1
436 518 1341323586730 437 517 12 1
436 518 1341323586760 437 517 12 1
436 518 1341323586790 437 517 12 1
436 518 1341323586820 437 517 12 1
436 518 1341323586850 437 517 12 1
436 518 1341323586880 437 517 12 1
436 519 1341323586910 437 517 12 1
436 519 1341323586940 437 517 12 1
436 519 1341323586970 437 517 12 1
436 519 1341323587000 437 517 12 1
436 519 1341323587030 437 517 12 1
437 519 1341323587060 437 517 12 1
437 520 1341323587090 437 517 12 0
437 520 1341323587120 437 517 12 0
437 520 1341323587150 437 517 12 0
437 520 1341323587180 437 517 12 0
437 520 1341323587210 437 517 12 0
437 520 1341323587240 437 517 12 0
437 520 1341323587270 437 517 12 0
437 520 1341323587300 437 517 12 0
438 521 1341323587330 437 517 12 0
438 521 1341323587360 437 517 12 0
438 521 1341323587390 437 517 12 0
438 521 1341323587420 437 517 12 0
438 521 1341323587450 437 517 12 0
438 521 1341323587480 437 517 12 0
438 521 1341323587510 437 517 12 0
438 521 1341323587540 437 517 12 0
438 521 1341323587570 437 517 12 0
438 521 1341323587600 437 517 12 0
438 521 1341323587630 437 517 12 0
438 521 1341323587660 437 517 12 0
438 521 1341323587690 437 517 12 0
439 521 1341323587720 437 517 12 0
439 521 1341323587750 437 517 12 0
439 521 1341323587780 437 517 12 0
439 521 1341323587810 437 517 12 0
440 521 1341323587840 437 517 12 0
440 521 1341323587870 437 517 12 0
441 521 1341323587900 437 517 12 0
442 521 1341323587930 437 517 12 0
442 521 1341323587960 437 517 12 0
443 521 1341323587990 437 517 12 0
444 521 1341323588020 437 517 12 0
445 521 1341323588050 437 517 12 0
446 521 1341323588080 437 517 12 0
446 521 1341323588110 437 517 12 0
446 521 1341323588140 437 517 12 0
446 521 1341323588170 437 517 12 0
446 521 1341323588200 437 517 12 0
446 521 1341323588230 437 517 12 0
446 521 1341323588260 437 517 12 0
446 522 1341323588290 437 517 12 0
445 522 1341323588320 437 517 12 0
444 522 1341323588350 437 517 12 0
443 522 1341323588380 437 517 12 0
441 522 1341323588410 437 517 12 0
439 522 1341323588440 437 517 12 0
436 521 1341323588470 437 517 12 0
433 521 1341323588500 437 517 12 0
430 520 1341323588530 437 517 12 0
428 519 1341323588560 437 517 12 0
427 519 1341323588590 437 517 12 0
428 518 1341323588620 437 517 12 0
431 518 1341323588650 437 517 12 0
433 518 1341323588680 437 517 12 0
436 519 1341323588710 437 517 12 1
440 521 1341323588740 437 517 12 0
445 522 1341323588770 437 517 12 0
449 524 1341323588800 437 517 12 0
451 525 1341323588830 437 517 12 0
451 526 1341323588860 437 517 12 0
451 526 1341323588890 437 517 12 0
451 526 1341323588920 437 517 12 0
450 527 1341323588950 437 517 12 0
448 527 1341323588980 437 517 12 0
444 526 1341323589010 437 517 12 0
441 526 1341323589040 437 517 12 0
436 524 1341323589070 437 517 12 0
432 523 1341323589100 437 517 12 0
430 522 1341323589130 437 517 12 0
430 522 1341323589160 437 517 12 0
431 522 1341323589190 437 517 12 0
434 522 1341323589220 437 517 12 0
439 523 1341323589250 437 517 12 0
445 524 1341323589280 437 517 12 0
451 526 1341323589310 437 517 12 0
455 528 1341323589340 437 517 12 0
460 530 1341323589370 437 517 12 0
463 531 1341323589400 437 517 12 0
463 532 1341323589430 437 517 12 0
463 532 1341323589460 437 517 12 0
461 532 1341323589490 437 517 12 0
460 532 1341323589520 437 517 12 0
457 531 1341323589550 437 517 12 0
451 529 1341323589580 437 517 12 0
445 527 1341323589610 437 517 12 0
439 525 1341323589640 437 517 12 0
435 523 1341323589670 437 517 12 0
435 523 1341323589700 437 517 12 0
437 523 1341323589730 437 517 12 0
442 523 1341323589760 437 517 12 0
449 524 1341323589790 437 517 12 0
454 526 1341323589820 437 517 12 0
461 528 1341323589850 437 517 12 0
465 530 1341323589880 437 517 12 0
467 530 1341323589910 437 517 12 0
467 530 1341323589940 437 517 12 0
467 530 1341323589970 437 517 12 0
467 530 1341323590000 437 517 12 0
467 530 1341323590030 437 517 12 0
467 530 1341323590060 437 517 12 0
466 529 1341323590090 437 517 12 0
466 528 1341323590120 437 517 12 0
466 527 1341323590150 437 517 12 0
466 526 1341323590180 437 517 12 0
465 525 1341323590210 437 517 12 0
465 525 1341323590240 437 517 12 0
464 525 1341323590270 437 517 12 0
463 525 1341323590300 437 517 12 0
462 525 1341323590330 437 517 12 0
461 526 1341323590360 437 517 12 0
459 526 1341323590390 437 517 12 0
458 527 1341323590420 437 517 12 0
457 527 1341323590450 437 517 12 0
456 527 1341323590480 437 517 12 0
455 527 1341323590510 437 517 12 0
454 527 1341323590540 437 517 12 0
454 527 1341323590570 437 517 12 0
454 527 1341323590600 437 517 12 0
453 526 1341323590630 437 517 12 0
453 526 1341323590660 437 517 12 0
453 524 1341323590690 437 517 12 0
453 522 1341323590720 437 517 12 0
452 520 1341323590750 437 517 12 0
450 516 1341323590780 437 517 12 0
446 511 1341323590810 437 517 12 0
444 506 1341323590840 437 517 12 0
443 505 1341323590870 437 517 12 0
443 505 1341323590900 437 517 12 0
442 504 1341323590930 437 517 12 0
442 504 1341323590960 437 517 12 0
442 505 1341323590990 437 517 12 0
443 507 1341323591020 437 517 12 0
443 508 1341323591050 437 517 12 0
444 509 1341323591080 437 517 12 0
444 509 1341323591110 437 517 12 0
444 510 1341323591140 437 517 12 0
444 510 1341323591170 437 517 12 0
444 511 1341323591200 437 517 12 0
444 511 1341323591230 437 517 12 0
443 512 1341323591260 437 517 12 0
442 512 1341323591290 437 517 12 0
442 513 1341323591320 437 517 12 0
442 514 1341323591350 437 517 12 0
441 514 1341323591380 437 517 12 0
441 515 1341323591410 437 517 12 0
441 515 1341323591440 437 517 12 0
440 516 1341323591470 437 517 12 0
440 517 1341323591500 437 517 12 0
440 517 1341323591530 437 517 12 0
440 519 1341323591560 437 517 12 0
439 520 1341323591590 437 517 12 0
439 521 1341323591620 437 517 12 0
438 522 1341323591650 437 517 12 0
438 523 1341323591680 437 517 12 0
438 523 1341323591710 437 517 12 0
437 523 1341323591740 437 517 12 0
437 523 1341323591770 437 517 12 0
437 523 1341323591800 437 517 12 0
438 523 1341323591830 437 517 12 0
438 523 1341323591860 437 517 12 0
439 523 1341323591890 437 517 12 0
439 523 1341323591920 437 517 12 0
440 522 1341323591950 437 517 12 0
440 522 1341323591980 437 517 12 0
441 521 1341323592010 437 517 12 0
441 521 1341323592040 437 517 12 0
442 521 1341323592070 437 517 12 0
442 520 1341323592100 437 517 12 0
442 520 1341323592130 437 517 12 0
442 520 1341323592160 437 517 12 0
442 520 1341323592190 437 517 12 0
443 519 1341323592220 437 517 12 0
443 519 1341323592250 437 517 12 0
443 519 1341323592280 437 517 12 0
443 519 1341323592310 437 517 12 0
443 519 1341323592340 437 517 12 0
443 519 1341323592370 437 517 12 0
443 519 1341323592400 437 517 12 0
443 519 1341323592430 437 517 12 0
443 520 1341323592460 437 517 12 0
443 520 1341323592490 437 517 12 0
443 520 1341323592520 437 517 12 0
443 521 1341323592550 437 517 12 0
443 521 1341323592580 437 517 12 0
442 521 1341323592610 437 517 12 0
442 521 1341323592640 437 517 12 0
442 521 1341323592670 437 517 12 0
442 521 1341323592700 437 517 12 0
441 521 1341323592730 437 517 12 0
441 521 1341323592760 437 517 12 0
441 521 1341323592790 437 517 12 0
440 521 1341323592820 437 517 12 0
440 521 1341323592850 437 517 12 0
440 521 1341323592880 437 517 12 0
439 520 1341323592910 437 517 12 0
439 520 1341323592940 437 517 12 0
439 520 1341323592970 437 517 12 0
439 519 1341323593000 437 517 12 0
439 519 1341323593030 437 517 12 0
439 519 1341323593060 437 517 12 0
439 519 1341323593090 437 517 12 0
439 519 1341323593120 437 517 12 0
439 519 1341323593150 437 517 12 0
439 519 1341323593180 437 517 12 0
